experiment,model,noise_rate,id_test_auc,id_test_accuracy,equality_opportunity,demographic_parity_diff,equalized_odds_ratio,predictive_parity_diff
acsunemployment,catboost,0.3,0.9006635136797111,0.9704334892944568,0.4597120801676945,0.0537722363845192,0.4893876510734462,0.312805954007286
acsunemployment,catboost,0.3,0.9098980769283156,0.9704644749480992,0.4610108623898721,0.0576498951149941,0.4933609611683801,0.217407564847843
acsunemployment,catboost,0.3,0.9113915810456884,0.9704706720788276,0.4611633645604761,0.0584404907559673,0.4942243783716051,0.2222212583853805
diabetes_readmission,catboost,0.0,0.6945542031176938,0.6538371821786797,0.0154765378748837,0.0269045548563371,0.0593641353041194,0.0545361593091511
diabetes_readmission,catboost,0.0,0.7077977279282799,0.6708654070445533,0.0146466245708147,0.0518326136930985,0.0771947287297489,0.0472977732555863
diabetes_readmission,catboost,0.0,0.7067429398622997,0.6629344529974341,0.0025808027186386,0.0314932900634783,0.0441535401138839,0.0350189770112682
diabetes_readmission,catboost,0.0,0.7094208922387306,0.6638675064147422,0.0001241765542248,0.037067872955609,0.0483553109333148,0.0312275268943452
diabetes_readmission,catboost,0.0,0.7121767780009279,0.6645672964777234,0.0082929242129793,0.035564926728371,0.0598449548433635,0.0454671990493562
diabetes_readmission,catboost,0.3,0.6738192196270306,0.6307441101003033,0.3193758886384662,0.3413402453543428,0.6870518473030752,0.1401426747766013
diabetes_readmission,catboost,0.3,0.6816040482362868,0.642640541170982,0.3457137357895455,0.3885752083481925,0.7755744534938296,0.1774593056380449
diabetes_readmission,catboost,0.3,0.6816441346617242,0.6342430604152087,0.3828321774565744,0.3830342300032369,0.7781145513113537,0.1377777777777778
diabetes_readmission,catboost,0.3,0.6821110631367919,0.6405411709820388,0.3987329852250597,0.4111266027311582,0.8306761002257435,0.161857179774313
diabetes_readmission,catboost,0.3,0.6764799281221279,0.6342430604152087,0.3288774646459002,0.3381416411089226,0.6853356311204759,0.1326023728939636
anes,catboost,0.0,0.8818451385722247,0.8386206896551724,0.0002889844954947,0.0298745506300857,0.0928136326826543,0.0258988208130618
anes,catboost,0.0,0.8884940720474237,0.8395402298850575,0.0136991638931731,0.0223581694353616,0.1138728026431222,0.0317814081236379
anes,catboost,0.0,0.8840546942291128,0.8402298850574713,0.0076629596558163,0.0303339208799262,0.1204022682848106,0.0351263225728276
anes,catboost,0.0,0.8867035263717891,0.8383908045977011,0.006162837892686,0.0315565425420724,0.1195981824489816,0.0347278332689913
anes,catboost,0.0,0.8817017530526423,0.8370114942528736,0.0028606218037178,0.0346185807523865,0.1191726680382744,0.0335023319345828
anes,catboost,0.3,0.8691583067335462,0.8213793103448276,0.2360840977352057,0.204188785688294,0.3725330557175901,0.0254665314401623
anes,catboost,0.3,0.8680195825100067,0.8266666666666667,0.2416689666369024,0.2277811900786349,0.4450743594344115,0.0547279465504801
anes,catboost,0.3,0.863524978466839,0.8241379310344827,0.2277197824498741,0.2182105464183314,0.4317730810307753,0.0523511618824737
anes,catboost,0.3,0.8676000658661398,0.8271264367816092,0.2211965256920205,0.2066682237081502,0.4018807882456578,0.0454868071510491
anes,catboost,0.3,0.8577551046258298,0.8213793103448276,0.2169948859485347,0.2176840771432332,0.4446948944638679,0.0594808894179669
nhanes_lead,catboost,0.0,0.8039206311259861,0.9659913169319826,0.0,0.0,0.0,0.0
nhanes_lead,catboost,0.0,0.8004621882221692,0.9659913169319826,0.0,0.0,0.0,0.0
nhanes_lead,catboost,0.0,0.7916646744760538,0.9659913169319826,0.0,0.0,0.0,0.0
nhanes_lead,catboost,0.0,0.7957287433261615,0.9659913169319826,0.0,0.0,0.0,0.0
nhanes_lead,catboost,0.0,0.7832815363774006,0.9659913169319826,0.0,0.0,0.0,0.0
nhanes_lead,catboost,0.3,0.6828591919674875,0.9659913169319826,0.0,0.0,0.0,0.0
nhanes_lead,catboost,0.3,0.6815204398756873,0.9659913169319826,0.0,0.0,0.0,0.0
nhanes_lead,catboost,0.3,0.6812016893776396,0.9659913169319826,0.0,0.0,0.0,0.0
nhanes_lead,catboost,0.3,0.6719897999840625,0.9616497829232996,0.0,0.0227272727272727,0.0231660231660231,0.0
nhanes_lead,catboost,0.3,0.6844529444577256,0.9659913169319826,0.0,0.0,0.0,0.0
college_scorecard,catboost,0.0,0.9727698685357729,0.9436688311688312,0.0134515173390453,0.0165149858653617,0.0222899011774292,0.0482582107340328
college_scorecard,catboost,0.0,0.9852545587682672,0.958198051948052,0.0019151647120546,0.0192302937326294,0.0098957643593209,0.0351508475613486
college_scorecard,catboost,0.0,0.9820704836000196,0.9554383116883116,0.0080886616726429,0.0154638153898798,0.0127343246516393,0.0120112306662472
college_scorecard,catboost,0.0,0.9829059966164784,0.9565746753246752,0.0293191796546786,0.0146922326451155,0.0363117241472231,0.0306779356230894
college_scorecard,catboost,0.0,0.9854289334182926,0.9577110389610388,0.0104988895594924,0.0160293153000424,0.0162368244640939,0.0232769985602118
college_scorecard,catboost,0.3,0.92949037746022,0.9320616883116885,0.2190388279428645,0.1069929194096019,0.296028967433004,0.2608936651583711
college_scorecard,catboost,0.3,0.9442595835505592,0.9411525974025974,0.1743983305917484,0.0855846604667557,0.2328980099247611,0.2222351822453833
college_scorecard,catboost,0.3,0.94360468345951,0.939935064935065,0.1874987672729711,0.0900537917912759,0.2490948872024243,0.222635290364964
college_scorecard,catboost,0.3,0.9489145252301108,0.942775974025974,0.1830589776057877,0.0894712360539597,0.2443805264273365,0.2270453008789722
college_scorecard,catboost,0.3,0.95231533590885,0.9417207792207792,0.1806526944454306,0.0996203278681686,0.2537888175815538,0.2548665183537263
physionet,catboost,0.0,0.7197571058569284,0.988053147810219,0.0,0.0,0.0,0.0
physionet,catboost,0.0,0.7647304348526789,0.9880816605839416,0.002175604924296,5.9556027193484264e-05,0.0022216982090333,0.1999999999999999
physionet,catboost,0.0,0.6985069310071547,0.988053147810219,0.0,0.0,0.0,0.0
physionet,catboost,0.0,0.6888456114893469,0.988053147810219,0.0,0.0,0.0,0.0
physionet,catboost,0.0,0.7643007615495379,0.9880674041970804,0.0061023064949766,6.154976533227407e-05,0.0061023064949766,0.0
physionet,catboost,0.3,0.6500461152288765,0.988053147810219,0.0,0.0,0.0,0.0
physionet,catboost,0.3,0.6568301831447642,0.988053147810219,0.0,0.0,0.0,0.0
physionet,catboost,0.3,0.664999696617133,0.988053147810219,0.0,0.0,0.0,0.0
physionet,catboost,0.3,0.6421940087634603,0.988053147810219,0.0,0.0,0.0,0.0
physionet,catboost,0.3,0.6338921268667946,0.988053147810219,0.0,0.0,0.0,0.0
brfss_diabetes,catboost,0.0,0.8286617648715391,0.8775772983145418,0.205832637180784,0.0806701468581407,0.2480097928813554,0.1025509086733031
brfss_diabetes,catboost,0.0,0.8291379233821148,0.8774947587368143,0.2026745712087613,0.0804962804640242,0.2449085588481683,0.1051739081282737
brfss_diabetes,catboost,0.0,0.8279883782104798,0.8773131716658138,0.2037484604122609,0.0806203137277927,0.246507588280362,0.0887669464170433
brfss_diabetes,catboost,0.0,0.8291866767734456,0.8770820608481767,0.2033221051979254,0.081528970486883,0.2468867268275991,0.1150362516651744
brfss_diabetes,catboost,0.0,0.8289528884878115,0.8772801558347227,0.2046472412585459,0.0809426862823184,0.2475302231871952,0.107682963862739
brfss_diabetes,catboost,0.3,0.7918683589594488,0.8572065305313898,0.647785439872601,0.3468644820266692,0.9043127937377606,0.0636800530093213
brfss_diabetes,catboost,0.3,0.7771993508759155,0.8623404922660416,0.5859412043622569,0.2976428819305411,0.7997913335612233,0.4433183856502242
brfss_diabetes,catboost,0.3,0.7851594920979159,0.8583785925351206,0.6442573835998283,0.3369630175003477,0.8917849152542627,0.1246535202344183
brfss_diabetes,catboost,0.3,0.7857047297747174,0.8587582745926672,0.6451066285546079,0.3363187954800056,0.8914581035235116,0.1299282087894653
brfss_diabetes,catboost,0.3,0.7848142128400464,0.8583785925351206,0.6442821515455809,0.3369335255037496,0.8917882654026859,0.1405374823196605
brfss_blood_pressure,catboost,0.0,0.7112755054906568,0.6688599733845927,0.2842254252392576,0.2976407916024303,0.5251155845302264,0.0479385951273058
brfss_blood_pressure,catboost,0.0,0.7083598947137048,0.6705234363448174,0.2790142198457901,0.2955269053889391,0.5194752653128341,0.0440257068611626
brfss_blood_pressure,catboost,0.0,0.7135228506581406,0.6712257873724679,0.2890680770273935,0.3060983700588869,0.5406955926683429,0.0375677038312657
brfss_blood_pressure,catboost,0.0,0.7120282102550817,0.6690448026023954,0.305956371808284,0.3184675974349067,0.568321243799214,0.035774805221853
brfss_blood_pressure,catboost,0.0,0.7130346531311479,0.6697841194736064,0.3135112557634933,0.322798182993604,0.5771330536534247,0.0363699417146659
brfss_blood_pressure,catboost,0.3,0.6903688493512251,0.6472349549016708,0.2018336239296369,0.1127561841633903,0.2922043172540308,0.1713416151725771
brfss_blood_pressure,catboost,0.3,0.6559840908435134,0.6350362265266893,0.1406379944980433,0.0619839279746803,0.1841836781233536,0.1059831400226612
brfss_blood_pressure,catboost,0.3,0.69545570233652,0.6475306816501553,0.1898831415397729,0.1046652351848209,0.2732347587442522,0.1789031559476029
brfss_blood_pressure,catboost,0.3,0.6960152790730982,0.6489353837054561,0.2003014452322833,0.1117851099218797,0.2897016181208022,0.1844791901812793
brfss_blood_pressure,catboost,0.3,0.6940517823679107,0.6477524767115186,0.2048739586965787,0.1148747040854173,0.2961773648640659,0.1775755041283923
acsincome,catboost,0.0,0.8923008267102905,0.8226255569056298,0.0601148285031865,0.0932279192305405,0.1019017439398383,0.0066096367572568
acsincome,catboost,0.0,0.9000840973966675,0.8293527237748076,0.0682560334961359,0.0989813962510918,0.1122718561994879,0.005029637617544
acsincome,catboost,0.0,0.902987896771693,0.8327954131227218,0.0741357116757693,0.1022561221465207,0.1194069310338953,0.002229778787042
acsincome,catboost,0.0,0.9001204106004775,0.8296501620089105,0.0700259780550655,0.0995806338855745,0.1140552013894243,0.0058044575856077
acsincome,catboost,0.0,0.9030570501491884,0.8324283616848926,0.0751300002659458,0.1027071336409011,0.1207449933475669,0.0020243323431134
acsincome,catboost,0.3,0.8848589367530795,0.8143732280275415,0.2943002537040677,0.1877559714613746,0.3838896907967482,0.1037094720735557
acsincome,catboost,0.3,0.8974909352980958,0.8260049615228837,0.2926144153933198,0.1948234155887888,0.387434102710002,0.099906575966164
acsincome,catboost,0.3,0.8959954257902171,0.8246823106520859,0.2888720983178128,0.192450841324134,0.3821702967227023,0.0915408002426353
acsincome,catboost,0.3,0.8987731411493562,0.8277452916160389,0.299970566670123,0.1970033914736125,0.3947828762700403,0.1077634285831139
acsincome,catboost,0.3,0.8969306244583062,0.8261948157148643,0.3023991701637432,0.1982846798071972,0.3984212171717667,0.1064051218420192
acsfoodstamps,catboost,0.0,0.8592428656184841,0.8496591544996693,0.0731849818767452,0.0750638807858717,0.1086399610782983,0.0127466279587586
acsfoodstamps,catboost,0.0,0.8593342379457634,0.849900798697665,0.0688528784523374,0.0731109648632662,0.1032921118143501,0.0114497472100651
acsfoodstamps,catboost,0.0,0.8524870322862504,0.8467975784707737,0.0654368540371972,0.0754569023342571,0.1030097606510363,0.0160583024192519
acsfoodstamps,catboost,0.0,0.8594887033823574,0.8499389530447169,0.0719025852985018,0.0736131150219836,0.1062172867365895,0.0126764473028873
acsfoodstamps,catboost,0.0,0.8575935245282422,0.8489978124841023,0.0703677348306296,0.0749041756245957,0.1073564511305168,0.0024376688184387
acsfoodstamps,catboost,0.3,0.8539893421780975,0.8433000966576792,0.185115031299968,0.034345125407598,0.2084171910327952,0.1450182804847203
acsfoodstamps,catboost,0.3,0.8455643919908447,0.8400951315053161,0.172007955290935,0.0269795979141823,0.1915021115010647,0.1044901236745892
acsfoodstamps,catboost,0.3,0.8538866430836168,0.8439995930202981,0.1781877444631434,0.031318351226176,0.2003253393416121,0.1378425140435522
acsfoodstamps,catboost,0.3,0.8544459137336403,0.8437070763595665,0.1807198476632829,0.0320763250084581,0.2028648240633582,0.1365150485818849
acsfoodstamps,catboost,0.3,0.8545868260062994,0.843427277814519,0.1854939116951911,0.034356856917013,0.2096442540345078,0.1447666192744494
acspubcov,catboost,0.0,0.8038822599936912,0.8111154154901734,0.1099625746189762,0.0910699864850559,0.1595147496179712,0.0042129544826683
acspubcov,catboost,0.0,0.8060968973899129,0.8124473323721699,0.1071078594401948,0.0906631617214989,0.1556886940623524,0.0015709494326892
acspubcov,catboost,0.0,0.789134783051566,0.8046475312611077,0.125048220695773,0.0871606361029285,0.1719703027716708,0.0217180963416536
acspubcov,catboost,0.0,0.8057613985881769,0.8126609981988171,0.1037651470795152,0.0908929196093522,0.1529852726280081,0.0028416262327031
acspubcov,catboost,0.0,0.8063001483163873,0.8123055541133667,0.1064070892883512,0.0900979727468436,0.1546080202980308,0.0020664455342014
acspubcov,catboost,0.3,0.7667068795257634,0.7819110910535921,0.5165539635425968,0.4166078104806174,0.8618492227015428,0.2093379317073845
acspubcov,catboost,0.3,0.7753317994842153,0.787811862247445,0.4657775753143336,0.3836369880082522,0.7807214607144867,0.1853891534708691
acspubcov,catboost,0.3,0.7770340228499799,0.789387398109357,0.4556563566466319,0.3760328093026358,0.763121841163316,0.1811335787847485
acspubcov,catboost,0.3,0.7757529777652705,0.7870091177398548,0.4527405314277059,0.3805133468259461,0.7678680619168827,0.1838808634498844
acspubcov,catboost,0.3,0.7744687032991491,0.7889840289786774,0.4718751295633645,0.3826509755278877,0.7835828835024403,0.1890626990475589
mimic_extract_los_3,catboost,0.0,707.0,741.0,4.0,26.0,6.0,58.0
mimic_extract_los_3,catboost,0.0,705.0,737.0,4.0,26.0,6.0,58.0
mimic_extract_los_3,catboost,0.0,705.0,737.0,4.0,26.0,6.0,58.0
mimic_extract_los_3,catboost,0.0,705.0,737.0,4.0,26.0,6.0,58.0
mimic_extract_los_3,catboost,0.0,705.0,737.0,4.0,26.0,6.0,58.0
mimic_extract_los_3,catboost,0.3,663.0,724.0,0.0,0.0,0.0,0.0
mimic_extract_los_3,catboost,0.3,663.0,724.0,144.0,165.0,71.0,820.0
mimic_extract_los_3,catboost,0.3,663.0,724.0,329.0,415.0,184.0,43.0
mimic_extract_los_3,catboost,0.3,663.0,724.0,0.0,0.0,0.0,0.0
mimic_extract_los_3,catboost,0.3,663.0,724.0,0.0,0.0,0.0,0.0
mimic_extract_mort_hosp,catboost,0.0,898.0,898.0,0.02,24.0,8.0,333.0
mimic_extract_mort_hosp,catboost,0.0,898.0,898.0,72.0,75.0,14.0,143.0
mimic_extract_mort_hosp,catboost,0.0,898.0,898.0,127.0,128.0,16.0,357.0
mimic_extract_mort_hosp,catboost,0.0,898.0,898.0,90.0,96.0,23.0,92.0
mimic_extract_mort_hosp,catboost,0.0,898.0,898.0,0.13,139.0,33.0,72.0
mimic_extract_mort_hosp,catboost,0.3,0.79,0.79,0.0,0.0,0.0,0.0
mimic_extract_mort_hosp,catboost,0.3,0.79,0.79,0.0,0.0,0.0,0.0
mimic_extract_mort_hosp,catboost,0.3,0.79,0.79,0.0,0.0,0.0,0.0
mimic_extract_mort_hosp,catboost,0.3,0.79,0.79,0.0,0.0,0.0,0.0
mimic_extract_mort_hosp,catboost,0.3,0.79,0.79,0.04,0.04,0.04,0.4
mimic_extract_los_3,mixup,0.0,0.5269785330948121,0.5074074074074074,0.0207916141313753,0.0388422035480858,0.078880413517643,0.0792596916192421
mimic_extract_los_3,mixup,0.0,0.5238568872987477,0.5101851851851852,0.0119656851838116,0.0233426704014939,0.0655234143744523,0.0923790172566751
mimic_extract_los_3,mixup,0.0,0.5213524150268336,0.5064814814814815,0.0152043313802565,0.0214752567693743,0.0458669704289714,0.0691618883041395
mimic_extract_los_3,mixup,0.0,0.5204901610017889,0.4916666666666666,0.044525204578605,0.0513538748832866,0.1050353695191497,0.0692902349823708
mimic_extract_los_3,mixup,0.0,0.5181574239713774,0.487962962962963,0.0298153229993324,0.03828197945845,0.0781467384193553,0.069573631312816
mimic_extract_los_3,mixup,0.3,0.5238372093023256,0.5287037037037037,0.0149818289698138,0.003548085901027,0.0240919171938261,0.074527697726545
mimic_extract_los_3,mixup,0.3,0.5208586762075134,0.4962962962962963,0.0729807906252317,0.0556489262371614,0.1208327277176751,0.0531412349502362
mimic_extract_los_3,mixup,0.3,0.5200608228980322,0.4898148148148148,0.0404459937204876,0.0401493930905695,0.0845579998578102,0.0639671361502347
mimic_extract_los_3,mixup,0.3,0.5196565295169946,0.5037037037037037,0.0211130065020148,0.0362278244631185,0.0735199877064645,0.076257938446507
mimic_extract_los_3,mixup,0.3,0.519175313059034,0.5,0.0376523523449281,0.034360410830999,0.0749557662306205,0.0627840014396904
mimic_extract_mort_hosp,mixup,0.0,0.5861728953834217,0.9101123595505618,0.0,0.0012416851441241,0.0011647972389991,0.0
mimic_extract_mort_hosp,mixup,0.0,0.5816225914910125,0.9146067415730336,0.0,0.0,0.0,0.0
mimic_extract_mort_hosp,mixup,0.0,0.5685131902237166,0.4348314606741573,0.2064516129032257,0.0364523281596452,0.2206017423251411,0.0711988304093567
mimic_extract_mort_hosp,mixup,0.0,0.5681737359368939,0.3943820224719101,0.1175627240143368,0.0227937915742794,0.1259176276669109,0.0584822302379554
mimic_extract_mort_hosp,mixup,0.0,0.5681737359368938,0.4146067415730337,0.1175627240143368,0.0415373244641537,0.145791081794032,0.0566607721780135
mimic_extract_mort_hosp,mixup,0.3,0.582511638432691,0.398876404494382,0.0508960573476702,0.0142793791574279,0.0551526003445066,0.0522629611027401
mimic_extract_mort_hosp,mixup,0.3,0.5762963920858658,0.9146067415730336,0.0,0.0,0.0,0.0
mimic_extract_mort_hosp,mixup,0.3,0.5696042932885037,0.401123595505618,0.0731182795698924,0.0313082039911307,0.0943434737027657,0.0519966372425388
mimic_extract_mort_hosp,mixup,0.3,0.5638497349023665,0.3640449438202247,0.0286738351254479,0.0132446415373245,0.0353174934515911,0.0473578327856152
mimic_extract_mort_hosp,mixup,0.3,0.5610856071382386,0.2797752808988764,0.0401433691756272,0.0031633407243163,0.0445005736622535,0.0404639175257731
anes,mixup,0.0,0.8348866342402594,0.8156321839080459,0.0475687961685201,0.1013621102127297,0.2709963288322274,0.0525413043075154
anes,mixup,0.0,0.7597480620155037,0.7034482758620689,0.0,0.0,0.0,0.0046356393891924
anes,mixup,0.0,0.7581378882302274,0.296551724137931,0.0,0.0,0.0,0.0
anes,mixup,0.0,0.7555185691847799,0.296551724137931,0.0,0.0,0.0,0.0
anes,mixup,0.0,0.7548974008207934,0.6186206896551724,0.1157561490380713,0.0824647020416168,0.1238160969834695,0.0185136897001303
anes,mixup,0.3,0.8291176470588235,0.8167816091954023,0.0429840084422437,7.548640341481505e-05,0.1381521122256432,0.0340028355387523
anes,mixup,0.3,0.8219180979885494,0.8089655172413793,0.0139784073382579,0.0667725626924257,0.2012416903323972,0.0446033866546375
anes,mixup,0.3,0.821045371637027,0.8096551724137931,0.013562789187434,0.0542676270429717,0.1588602890115738,0.0354889356007103
anes,mixup,0.3,0.6687912296701627,0.7096551724137931,0.1880022729117623,0.2398570790762012,0.5537654503898168,0.057146102656219
anes,mixup,0.3,0.6528589704615696,0.296551724137931,0.0,0.0,0.0,0.0
college_scorecard,mixup,0.0,0.9393062443651292,0.8798701298701299,0.0326978378954094,0.0085137508485442,0.0337480222789271,0.0241070990531324
college_scorecard,mixup,0.0,0.938620836136844,0.9069805194805196,0.1113044027092381,0.0203168542084378,0.1311677184058871,0.065490136416654
college_scorecard,mixup,0.0,0.9361726992274936,0.9048701298701298,0.0580762357841918,0.0003407464955405,0.0623411067157294,0.0300246365420591
college_scorecard,mixup,0.0,0.8997479439684045,0.1659090909090909,0.0087336244541484,0.1250945345291519,0.1527591976463883,0.0353019133042439
college_scorecard,mixup,0.0,0.8799146247454561,0.1946428571428571,0.007226738934056,0.0476918268375357,0.0648566090639262,0.0262110162386268
college_scorecard,mixup,0.3,0.8970289173770131,0.6444805194805194,0.068277298493509,0.6992649947717329,0.8553945022773796,0.2617441592596872
college_scorecard,mixup,0.3,0.8917951231539534,0.6579545454545455,0.0912375790424571,0.7204562712981277,0.8992181786897233,0.2866101656464018
college_scorecard,mixup,0.3,0.8676618498268878,0.3236201298701299,0.009936766034327,0.21023315315719,0.2472002741311685,0.0173416685544024
college_scorecard,mixup,0.3,0.8259198559849568,0.1359577922077922,0.0,0.0121856652265426,0.0138888888888888,0.0149380113481003
college_scorecard,mixup,0.3,0.8172110156060857,0.1895292207792207,0.019873532068654,0.0901739226764152,0.119873532068654,0.0069752688894444
diabetes_readmission,vrex,0.0,0.6497266060995863,0.6316771635176114,0.0322631383968393,0.0126085632615887,0.0654847984542712,0.0383346634743282
diabetes_readmission,vrex,0.0,0.6483077929802623,0.6337765337065547,0.035804239801483,0.0012697718182665,0.0490780574647441,0.0238250397518441
diabetes_readmission,vrex,0.0,0.6455131644716923,0.5985537672031723,0.0054823948690247,0.0584623107858251,0.0889853543736252,0.0195116633965554
diabetes_readmission,vrex,0.0,0.5861440486662641,0.4161418241194308,0.0,0.0,0.0,0.0292362989460516
diabetes_readmission,vrex,0.0,0.5849612751693484,0.4161418241194308,0.0,0.0,0.0,0.0292362989460516
diabetes_readmission,vrex,0.3,0.6474879248041364,0.6284114765570329,0.1133959597088474,0.0367081671394163,0.1176701485311013,0.0
diabetes_readmission,vrex,0.3,0.6461526437333496,0.6214135759272218,0.0884757948851678,0.0379412482786243,0.0992657774992992,0.0
diabetes_readmission,vrex,0.3,0.6452820516725222,0.6309773734546302,0.1582464614856069,0.091420827686855,0.2162703328692486,0.0
diabetes_readmission,vrex,0.3,0.6431937504590903,0.6074177746675997,0.1127626592823008,0.0476725079142137,0.1272886501791383,0.0
diabetes_readmission,vrex,0.3,0.6403864689726588,0.62234662934453,0.1152130766190034,0.0622339068509384,0.15044485564266,0.0
brfss_diabetes,dann,0.0,0.8200524836129287,0.8682255641580138,0.3411171953960568,0.179245256307763,0.4594356018966659,0.1025691507376508
brfss_diabetes,dann,0.0,0.8200081265673427,0.8727734948908001,0.0,0.0,0.0,0.0
brfss_diabetes,dann,0.0,0.8196967649128919,0.8727734948908001,0.0,0.0,0.0,0.0
brfss_diabetes,dann,0.0,0.8196386601987405,0.8748039685028971,0.0608143782104048,0.0219047007626176,0.070938001543476,0.0093525179856115
brfss_diabetes,dann,0.0,0.8195531699717395,0.8290192647374416,0.3860406430777974,0.3016501997846582,0.619249818082231,0.0939510279846728
brfss_diabetes,mixup,0.3,0.7849555640527236,0.8727734948908001,0.0,0.0,0.0,0.0
brfss_diabetes,mixup,0.3,0.784283240969272,0.8727734948908001,0.0,0.0,0.0,0.0
brfss_diabetes,mixup,0.3,0.7810081127871564,0.8727734948908001,0.0,0.0,0.0,0.0
brfss_diabetes,mixup,0.3,0.7424027093073489,0.1272265051091998,0.0,0.0,0.0,0.1418180534271599
brfss_diabetes,mixup,0.3,0.7285140085717914,0.1272265051091998,0.0,0.0,0.0,0.1418180534271599
acsunemployment,mixup,0.0,0.9736547079655306,0.8424565426207666,0.0002725538293812,0.0186473373679607,0.0041526176233946,0.072389696573631
acsunemployment,mixup,0.0,0.9084591677034548,0.6833142255135872,0.0091975110305079,0.1133054280660221,0.1148700755244988,0.0178431707525035
acsunemployment,mixup,0.0,0.9057395089780236,0.6913395098069594,0.0126852554776997,0.1209923340364714,0.1261690956835763,0.0158213526387762
acsunemployment,mixup,0.0,0.9020576624257752,0.6981501564775509,0.0064533860585593,0.0908983752865308,0.0887136959148968,0.0231137262670303
acsunemployment,mixup,0.0,0.9018529700656852,0.6852539274315992,0.0123849739809358,0.1124072512965677,0.1170413014674785,0.0182371336979725
acsunemployment,mixup,0.3,0.898584880455189,0.6341090075295138,0.0008176614881438,0.7831186994236008,0.8078492369276173,0.0891518620528249
acsunemployment,mixup,0.3,0.8943984157217233,0.6720292504570384,0.002725538293813,0.8326987283648211,0.860794354423114,0.1293095759196879
acsunemployment,mixup,0.3,0.8935409220654636,0.6357326557803736,0.0013627691469064,0.7852690805907889,0.8105937947238455,0.0904450042080221
acsunemployment,mixup,0.3,0.8896401177593158,0.612388064326217,0.0013627691469064,0.754816126241926,0.7792099740123568,0.0733120512778903
acsunemployment,mixup,0.3,0.8869225038304268,0.5855049112261023,0.0021804306350504,0.7197956329477199,0.7439116644932525,0.0581266186687236
acsincome,mixup,0.0,0.8968455152317939,0.713978331308222,0.0428236755372624,0.1379300415042816,0.1542868208319763,0.0346267201667749
acsincome,mixup,0.0,0.8900691130237728,0.7240785743215877,0.0426555242206869,0.1343496122094842,0.1484881097574957,0.0341811984005746
acsincome,mixup,0.0,0.8863232484497758,0.7122443296881329,0.0510877907237578,0.1390773450164615,0.1621483388131543,0.0365778314132286
acsincome,mixup,0.0,0.8705078560275015,0.7304766605913325,0.061811091317765,0.1415442240570863,0.1709991153694024,0.0316730818809575
acsincome,mixup,0.0,0.8384122407796359,0.7056057614418793,0.0442409718197545,0.1018117167434361,0.1109056715661919,0.0656817647375501
acsincome,mixup,0.3,0.8697875735107135,0.7488102470635885,0.1296776330052974,0.1905491930778869,0.279704829971364,0.0023473120982612
acsincome,mixup,0.3,0.8648858099612303,0.7627075739165654,0.1560016118905672,0.1950612034090511,0.3026412134422881,0.0125489126740803
acsincome,mixup,0.3,0.8395893445288976,0.7067955143782908,0.0894975786556211,0.1564557972586176,0.2146127511150741,0.0332151999852191
acsincome,mixup,0.3,0.8379486056405301,0.7009796476306197,0.098362793236518,0.1686156354301486,0.2377264073521454,0.0270099564808262
acsincome,mixup,0.3,0.8350705574729097,0.6461117861482382,0.0502121457019307,0.1347775199684888,0.1666942264032949,0.0493541146430772
acsfoodstamps,mixup,0.0,0.8242237949491541,0.541906191178715,0.0405409055030481,0.212084100409957,0.2626888675920609,0.0387082147903203
acsfoodstamps,mixup,0.0,0.8224035784332238,0.6471740346950196,0.042955476906646,0.1913517965767774,0.2283159547451967,0.0331884815047824
acsfoodstamps,mixup,0.0,0.8199086150013188,0.6065142188533347,0.0437578252770868,0.197997680677392,0.2408270696311046,0.0376721960948398
acsfoodstamps,mixup,0.0,0.8178517432990118,0.6207839446507606,0.0427608386258594,0.1944551931780025,0.2346234484374849,0.0364599787952582
acsfoodstamps,mixup,0.0,0.7507571262131741,0.7118710891794272,0.0186932383809204,0.0936305192116732,0.0942150591646611,0.0660577308173455
acsfoodstamps,mixup,0.3,0.8101524403161786,0.6952993844432009,0.0153862311690409,0.1063329564759082,0.1062354180702027,0.0555487479984978
acsfoodstamps,mixup,0.3,0.8052147290532773,0.616625120822099,0.017750551267649,0.1003178024344768,0.1058924006797692,0.0676157881079088
acsfoodstamps,mixup,0.3,0.804020927480017,0.5679020196367706,0.0177889049489913,0.0905195690527512,0.0975397337055793,0.0736201576344427
acsfoodstamps,mixup,0.3,0.8009676573671354,0.5721880246222719,0.0114066471111039,0.0977604740322559,0.0987879959308157,0.0717678084818044
acsfoodstamps,mixup,0.3,0.7965885145910355,0.6154041817164368,0.01413259034891,0.1072140216023438,0.111528671477933,0.0637567837244325
anes,ft_transformer,0.0,0.8801571920757968,0.7887051952333851,0.0059874989853071,0.0413904208399249,0.1241544069197465,0.0326861268471521
anes,ft_transformer,0.0,0.8797264021887826,0.7878102774245207,0.0090624238980436,0.04860614678686,0.1443858769767068,0.0372375081441387
anes,ft_transformer,0.0,0.8797037290368344,0.7875747727379775,0.0090624238980436,0.0462886496837313,0.1365961983009522,0.0346956152628202
anes,ft_transformer,0.0,0.8797017023863809,0.7901182233526447,0.0049744297426739,0.0433995205000425,0.1321824000945052,0.0363144021537881
anes,ft_transformer,0.0,0.8795811166843999,0.784654514624841,0.0089130611250913,0.0472215842079863,0.1400640009587092,0.03540971449759
